,,,,,,,,,
"COICOP Code list",,,,,,,,,
,,,,,,,,,
"COICOP","item","CoicopType","CoicopTypeDesc","MainGroup","MainName","SecondaryGroup","secondaryGroupName","ThirdGroup","ThirdGroupDEsc"
"51770000","Other, specify - Grant(eg junior laptops, training and adult education) for public institutions",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5177","In kind Income from Other, specify  public- Grant"
"51780000","Other, specify - Grant (eg junior laptops, training and adult education) for private institutions",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5178","In kind Income from Other, specify  private- Grant"
"51801000","Pre-primary education in public institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51802000","Pre-primary education in private institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51803000","Primary education (includes literacy programmes for students too old for primary school) in public institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51804000","Primary education (includes literacy programmes for students too old for primary school) in private institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51805000","Secondary education (includes out-of-school secondary education for adults and young people) in public institution - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51806000","Secondary education (includes out-of-school secondary education for adults and young people) in private institution -Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51807000","Tertiary education Education not definable by level (excluding driving and music lessons, sport etc) in public institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51808000","Tertiary education Education not definable by level (excluding driving and music lessons, sport etc) in private institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51809000","Vocational training in public institutions  - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5180","In kind Income from Pre-primary,Primary, Tertiary education and Vocational training Grants Public and Private"
"51810000","Computer certification public schools - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51811000","Other (including language classes) in public institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51812000","Excursions (field trips) in public institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51813000","Vocational training in private institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51814000","Computer certification private schools - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51815000","Other (including language classes) in private institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51816000","Excursions (field trips) in private institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51817000","Other tuition fees for public institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51818000","Other tuition fees for private institutions - Grant",4,"In kind Income","51","Income In kind","518","In kind Income from computer certification, Excursions, Other (including language classes, Pre-primary,Primary, Tertiary education and Vocational training Grants","5181","In kind Income from computer certification ,Excursions and  Other Grants Public and Private"
"51910000","Schools boarding fees in public institutions - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5191","In kind Income from Schools boarding fees in public institutions - Grant -public"
"51920000","Teachers training and technical colleges, technikons boarding fees in public institutions - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5192","In kind Income from Teachers training and technical colleges, technikons boarding fees in public institutions - Grant"
"51930000","Universities boarding fees in public institution - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5193","In kind Income from Universities boarding fees in public institution - Grant"
"51940000","Schools boarding fees in private institutions - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5194","In kind Income from Schools boarding fees in private institutions - Grant"
"51950000","Teachers training and technical colleges, technikons boarding fees in private institutions - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5195","In kind Income from Teachers training and technical colleges, technikons boarding fees in private institutions - Grant"
"51960000","Universities boarding fees in private institution - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5196","In kind Income from Universities boarding fees in private institution - Grant"
"51971000","Day-care mothers, creches and playgrounds in public institutions - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5197","In kind Income from Universities boarding fees in private institution  and Medical aidby employer- Grant"
"51972000","Day-care mothers, creches and playgrounds in private institutions - Grant",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5197","In kind Income from Universities boarding fees in private institution  and Medical aidby employer- Grant"
"51973000","Medical aid contribution Contribution by employer in private institutions",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5197","In kind Income from Universities boarding fees in private institution  and Medical aidby employer- Grant"
"51974000","Medical aid contribution Contribution by employer in public institutions",4,"In kind Income","51","Income In kind","519","In kind Income from day care mothers, Medical aid contribution, Schools and Universities boarding fees","5197","In kind Income from Universities boarding fees in private institution  and Medical aidby employer- Grant"
"52110000","Improvements, additions and alterations (including build-in furniture, solar energy systems, swimming pools and garden layouts)",5,"savings","52","Savings","521","Savings for Improvements, Services for improvements, Security structures, Building materials and Labour and material for improvements","5211","Savings from Improvements, additions and alterations"
"52122000","Services for improvements, additions and alterations(carpenters, electricians etc)",5,"savings","52","Savings","521","Savings for Improvements, Services for improvements, Security structures, Building materials and Labour and material for improvements","5212","Savings from Services for improvements, additions and alterations("
"52130000","Security structures (including fences, electronic gates)",5,"savings","52","Savings","521","Savings for Improvements, Services for improvements, Security structures, Building materials and Labour and material for improvements","5213","Savings from Security structures"
"52140000","Building materials not included in Q813 (a) or (c) (eg for building purposes)",5,"savings","52","Savings","521","Savings for Improvements, Services for improvements, Security structures, Building materials and Labour and material for improvements","5214","Savings from Building materials not included in Q813"
"52150000","Labour and material for improvements, additions and alterations",5,"savings","52","Savings","521","Savings for Improvements, Services for improvements, Security structures, Building materials and Labour and material for improvements","5215","Savings from Labour and material for improvements, additions and alterations"
"52210000","Cost of Other Dewlling",5,"savings","52","Savings","522","Savings from monthly capital  and other payments, Levy on timeshare,Capital payments,Cost of Other Dewlling and Purchase of timeshare","5221","Savings from Cost of Other Dewlling"
"52220000","Capital payments (including deposit)",5,"savings","52","Savings","522","Savings from monthly capital  and other payments, Levy on timeshare,Capital payments,Cost of Other Dewlling and Purchase of timeshare","5222","Savings from Capital payments"
"52230000","Monthly capital payments",5,"savings","52","Savings","522","Savings from monthly capital  and other payments, Levy on timeshare,Capital payments,Cost of Other Dewlling and Purchase of timeshare","5223","Savings from Monthly capital payments"
"52240000","Other payments such as transfer duty and transfer costs and registration of  mortgage bond",5,"savings","52","Savings","522","Savings from monthly capital  and other payments, Levy on timeshare,Capital payments,Cost of Other Dewlling and Purchase of timeshare","5224","Savings from Other payments"
"52251000","Purchase of timeshare",5,"savings","52","Savings","522","Savings from monthly capital  and other payments, Levy on timeshare,Capital payments,Cost of Other Dewlling and Purchase of timeshare","5225","Savings from Purchase  and Levy  of timeshare"
"52252000","Levy on timeshare",5,"savings","52","Savings","522","Savings from monthly capital  and other payments, Levy on timeshare,Capital payments,Cost of Other Dewlling and Purchase of timeshare","5225","Savings from Purchase  and Levy  of timeshare"
"52310000","Life and endownment policies",5,"savings","52","Savings","523","Savings from life and endownment policies and Life insurance covering mortgage debt","5231","Savings from Life and endownment policies"
"52320000","Life insurance covering mortgage debt",5,"savings","52","Savings","523","Savings from life and endownment policies and Life insurance covering mortgage debt","5232","Savings from Life insurance covering mortgage debt"
"52410000","Repayment on loans and overdrafts",5,"savings","52","Savings","524","Savings from contribution to pension, Repayment on loans and Employer contribution to pension","5241","Savings from Repayment on loans and overdrafts"
"52421000","Contribution to pension, provident and annuity funds",5,"savings","52","Savings","524","Savings from contribution to pension, Repayment on loans and Employer contribution to pension","5242","Savings from Contribution to pension, provident and annuity funds and Employer contribution"
"52422000","Employer contribution to pension, provident and annuity funds",5,"savings","52","Savings","524","Savings from contribution to pension, Repayment on loans and Employer contribution to pension","5242","Savings from Contribution to pension, provident and annuity funds and Employer contribution"
"52500000","Contributions to a stokvel",5,"savings","52","Savings","525","Savings from contributions to a stokvel","5250","Savings from Contributions to a stokvel"
"52610000","Listed company - shares",5,"savings","52","Savings","526","Savings from listed and Unlisted company shares,Unit trusts, Investment plans, Offshore and Other investments","5261","Savings from Listed company - shares"
"52620000","Unlisted company - shares",5,"savings","52","Savings","526","Savings from listed and Unlisted company shares,Unit trusts, Investment plans, Offshore and Other investments","5262","Savings from Unlisted company - shares"
"52630000","Unit trusts",5,"savings","52","Savings","526","Savings from listed and Unlisted company shares,Unit trusts, Investment plans, Offshore and Other investments","5263","Savings from Unit trusts"
"52640000","Investment plans",5,"savings","52","Savings","526","Savings from listed and Unlisted company shares,Unit trusts, Investment plans, Offshore and Other investments","5264","Savings from Investment plans"
"52650000","Offshore",5,"savings","52","Savings","526","Savings from listed and Unlisted company shares,Unit trusts, Investment plans, Offshore and Other investments","5265","Savings from Offshore"
"52660000","Other investments",5,"savings","52","Savings","526","Savings from listed and Unlisted company shares,Unit trusts, Investment plans, Offshore and Other investments","5266","Savings from Other investments"
"52710000","Deposits into savings",5,"savings","52","Savings","527","Savings from deposits and Wthdrawals","5271","Savings from Deposits into savings"
"52720000","Wthdrawals from savings",5,"savings","52","Savings","527","Savings from deposits and Wthdrawals","5272","Savings from Wthdrawals from savings"
"53110000","SITE - income tax",6,"taxes","53","Taxes","531","Taxes - SITE, PAYE and income tax","5311","Taxes - SITE - income tax"
"53120000","PAYE - income tax",6,"taxes","53","Taxes","531","Taxes - SITE, PAYE and income tax","5312","Taxes - PAYE - income tax"
"53130000","According to assessment - income tax",6,"taxes","53","Taxes","531","Taxes - SITE, PAYE and income tax","5313","Taxes - According to assessment - income tax"
"53200000","Amnesty tax",6,"taxes","53","Taxes","532","Taxes - Amnesty tax","5320","Taxes - Amnesty tax"
"53300000","Unemployment insurance fund (UIF)",6,"taxes","53","Taxes","533","Taxes - UIF","5330","Taxes -Unemployment insurance fund (UIF)"
"99111102","In Kind Maintenance of/remittance to family members and dependants living elsewhere (including alimony/palimony paid to ex-wife/ex-husband, children)",7,"transfers to others","99","Transfers To Others","991","Transfers to others","9911","Transfer ToOthers"
"99111112","In Cash Maintenance of/remittance to family members and dependants living elsewhere (including alimony/palimony paid to ex-wife/ex-husband, children)",7,"transfers to others","99","Transfers To Others","991","Transfers to others","9911","Transfer ToOthers"
"99111202","Gifts to persons who are not members of this household (excluding cash gifts) in kind",7,"transfers to others","99","Transfers To Others","991","Transfers to others","9911","Transfer ToOthers"
"99111212","Gifts to persons who are not members of this household (excluding cash gifts)",7,"transfers to others","99","Transfers To Others","991","Transfers to others","9911","Transfer ToOthers"
"99111302","Tribal levies (not for housing) in kind",7,"transfers to others","99","Transfers To Others","991","Transfers to others","9911","Transfer ToOthers"
"99111312","Tribal levies (not for housing)",7,"transfers to others","99","Transfers To Others","991","Transfers to others","9911","Transfer ToOthers"
"70100000","Bond loan from the bank",8,"Debts","70","Debts","701","Debts Bond loan from the bank and other loans","7010","Debts Bond loan from the bank"
"70110000","Other loans",8,"Debts","70","Debts","701","Debts Bond loan from the bank and other loans","7011","Debts Other loans"
"70200000","Motor vehicle loan from the bank",8,"Debts","70","Debts","702","Debts Motor vehicle loan from the bank","7020","Debts Motor vehicle loan from the bank"
"70300000","Bank overdraft",8,"Debts","70","Debts","703","Debts Bank overdraft","7030","Debts Bank overdraft"
"70400000","Other bank loans",8,"Debts","70","Debts","704","Debts Other bank loans","7040","Debts Other bank loans"
"70500000","Furniture and appliances - amount oustanding",8,"Debts","70","Debts","705","Debts  Furniture and appliances - amount oustanding","7050","Debts Furniture and appliances - amount oustanding"
"70600000","Retail stores (clothers on account or lay-bye) - amount outstanding",8,"Debts","70","Debts","706","Debts Retail stores","7060","Debts Retail stores"
"70700000","Loans from friends and family",8,"Debts","70","Debts","707","Debts Loans from friends and family","7070","Debts Loans from friends and family"
"70800000","Loans from money lenders",8,"Debts","70","Debts","708","Debts Loans from money lenders","7080","Debts Loans from money lenders"
"70900000","Arreas on municipal bills",8,"Debts","70","Debts","709","Debts Arreas on municipal bills","7090","Debts Arreas on municipal bills"
"80000000","Expenditure incurred in obtaining income",9,"Loss","80","Loss","800","Debts Expenditure incurred in obtaining income","8000","Loss Expenditure incurred in obtaining income"
"04211000","Imputed rent on owned dwelling",10,"Other Products not Consumption","14","Not Cpi Consumption","141","Imputed rentals of owner-occupiers","1410","Imputed rentals of owner-occupiers"
"07231420","Panel-beating repairs Paid for by your insurance company or other party",10,"Other Products not Consumption","14","Not Cpi Consumption","142","Panel-beating repairs Paid for by your insurance company or other party","1420","Panel-beating repairs Paid for by your insurance company or other party"
"07231520","Other repair work Paid for by your insurance company or other party",10,"Other Products not Consumption","14","Not Cpi Consumption","142","Panel-beating repairs Paid for by your insurance company or other party","1420","Panel-beating repairs Paid for by your insurance company or other party"
"12621010","Interest on mortgage bonds",10,"Other Products not Consumption","14","Not Cpi Consumption","143","Interest on mortgage bonds","1430","Interest on mortgage bonds"
"12711020","Subsidy on payment of mortgage",10,"Other Products not Consumption","14","Not Cpi Consumption","144","Subsidy on payment of mortgage","1440","Subsidy on payment of mortgage"
"66311101","Seed",10,"Other Products not Consumption","14","Not Cpi Consumption","145","Imputed Cost for home production","1450","Imputed Cost for home production"
"66311201","Fertilizer",10,"Other Products not Consumption","14","Not Cpi Consumption","145","Imputed Cost for home production","1450","Imputed Cost for home production"
"66311301","Feed",10,"Other Products not Consumption","14","Not Cpi Consumption","145","Imputed Cost for home production","1450","Imputed Cost for home production"
"66311401","Livestock",10,"Other Products not Consumption","14","Not Cpi Consumption","145","Imputed Cost for home production","1450","Imputed Cost for home production"
"66311501","Services (eg ploughing, veterinary-not for pets)",10,"Other Products not Consumption","14","Not Cpi Consumption","145","Imputed Cost for home production","1450","Imputed Cost for home production"
"66311601","Processing(eg grinding, milling and slaughtering)",10,"Other Products not Consumption","14","Not Cpi Consumption","145","Imputed Cost for home production","1450","Imputed Cost for home production"
"66311701","Other items from own production",10,"Other Products not Consumption","14","Not Cpi Consumption","145","Imputed Cost for home production","1450","Imputed Cost for home production"
"50510500","good and services received by virtue of occupation",10,"Other Products not Consumption","14","Not Cpi Consumption","146","Other Products not Consumption","1460","Other Products not Consumption"
"50510800","Non refundable bursaries",10,"Other Products not Consumption","14","Not Cpi Consumption","146","Other Products not Consumption","1460","Other Products not Consumption"
"50511200","Value of Housing",10,"Other Products not Consumption","14","Not Cpi Consumption","146","Other Products not Consumption","1460","Other Products not Consumption"
"50511400","Value Of Transport",10,"Other Products not Consumption","14","Not Cpi Consumption","146","Other Products not Consumption","1460","Other Products not Consumption"
